Title,Views,Views_Count,Published,URL,Duration_Text,Duration_Seconds,Category
"""ปอบยายรำ"" ประสบการณ์สยองของร่างคุณยายที่เปลี่ยนไป จ.ลำปาง | หลอนตามสั่ง EP.380 | nuenglc",การดู 3.2 แสน ครั้ง,320000,2024-12-26 22:44:00.080300,https://www.youtube.com/watch?v=1AzlMV2SyQE,30:31,1831,เรื่องจริง
"""ของดีโรงฆ่าสัตว์"" จากวันนั้นก็ไม่ได้กลับไปที่นั้นอีกต่อไป | หลอนตามสั่ง EP.379 | nuenglc",การดู 3.5 แสน ครั้ง,350000,2024-11-26 22:44:00.080304,https://www.youtube.com/watch?v=ENagGCdGWQg,32:21,1941,เรื่องเล่า
"""เด็กไม่โกหก"" ลูกสาวเจอผีในโรงแรมย้ายห้องแล้วก็ยังเจอที่เชียงใหม่ | หลอนตามสั่ง EP.378 | nuenglc",การดู 1.7 แสน ครั้ง,170000,2024-11-26 22:44:00.080309,https://www.youtube.com/watch?v=b0bi_uZI3TA,30:19,1819,เรื่องเล่า
"""ฝึกงานกับผี"" แค่คืนแรกก็สยองแล้วที่พิพิธภัณฑ์ชื่อดัง! | หลอนตามสั่ง EP.377 | nuenglc",การดู 2 แสน ครั้ง,200000,2024-11-26 22:44:00.080313,https://www.youtube.com/watch?v=a6jqa8xNZ6o,23:12,1392,เรื่องเล่า
"""ความหวังดีจากผีข้างทาง"" เป็นห่วงกันแล้วสยองขนาดนี้ครั้งหน้าไม่ต้อง! | หลอนตามสั่ง EP.376 | nuenglc",การดู 2.1 แสน ครั้ง,210000,2024-11-26 22:44:00.080317,https://www.youtube.com/watch?v=G-d8WSJxbMQ,27:01,1621,เรื่องเล่า
"""ศาลทั้งสี่"" สร้างไว้เพื่อสะกดวิญญาณเฮี้ยนที่สนามบินสุววรณภูมิ | หลอนตามสั่งพาไปหลอน | nuenglc",การดู 4.5 แสน ครั้ง,450000,2024-11-26 22:44:00.080322,https://www.youtube.com/watch?v=SxfNbr530lo,19:24,1164,เรื่องเล่า
"""อาสาเก็บวิญญาณผี"" อาชีพนี้คนขวัญอ่อนไม่กล้าทำ!!! | หลอนตามสั่ง EP.375 | nuenglc",การดู 3.2 แสน ครั้ง,320000,2024-11-26 22:44:00.080327,https://www.youtube.com/watch?v=RsKI_J5VsrI,48:56,2936,เรื่องเล่า
"""คืนนี้หนีไม่รอด"" เจอผีที่บันไดหนีไฟในคอนโดดังย่านปากเกร็ด จ.นนทบุรี  | หลอนตามสั่ง EP.374 | nuenglc",การดู 1.8 แสน ครั้ง,180000,2024-11-26 22:44:00.080331,https://www.youtube.com/watch?v=yi7KvVgs_G8,26:09,1569,เรื่องเล่า
"""สะพานห้วยตายโหง"" เสียงร้องปริศนาที่ดังขึ้นมาจากใต้สะพาน (จ.เพชรบูรณ์) | สาระครับดี EP.74 | nuenglc",การดู 3.9 แสน ครั้ง,390000,2024-11-26 22:44:00.080335,https://www.youtube.com/watch?v=o6MuhVFk8EQ,26:24,1584,เรื่องเล่า
"""รวมเรื่องเล่าคนไทยไปเจอผีในต่างประเทศ""  | หลอนตามสั่งฟังจนหลอน Podcast. | nuenglc",การดู 2.4 แสน ครั้ง,240000,2024-11-26 22:44:00.080339,https://www.youtube.com/watch?v=stZ30sYBkqA,4:44:45,17085,เรื่องเล่า
"""เข้าป่าไปหาผี"" เกือบกลายเป็นผีเฝ้าป่าอุทยานแห่งชาติชื่อดัง!  | หลอนตามสั่ง EP.373 | nuenglc",การดู 3.9 แสน ครั้ง,390000,2024-11-26 22:44:00.080343,https://www.youtube.com/watch?v=XJoiwNKgeco,33:07,1987,เรื่องเล่า
"""สี่วันจองสองวันผี"" มากรุงเทพครั้งแรกก็โดนผีหลอกในโรงแรมสยอง | หลอนตามสั่ง EP.372 | nuenglc",การดู 2.6 แสน ครั้ง,260000,2024-11-26 22:44:00.080347,https://www.youtube.com/watch?v=t-GbKdgXNiM,35:02,2102,เรื่องเล่า
"""เมาขับหลับตาย"" คำเชิญชวนของเพื่อนที่ไม่คิดว่าจะจบแบบนี้ | หลอนตามสั่ง EP.371 | nuenglc",การดู 2.5 แสน ครั้ง,250000,2024-10-27 22:44:00.080352,https://www.youtube.com/watch?v=HJgvH_5dLPA,35:05,2105,เรื่องเล่า
"""เข้าค่ายพักแรม"" รวมเรื่องผีในค่ายลูกเสือ จังหวัด ส. | หลอนตามสั่งฟังจนหลอน Podcast. | nuenglc",การดู 8 แสน ครั้ง,800000,2024-10-27 22:44:00.080356,https://www.youtube.com/watch?v=mpi1oK-INjU,2:37:48,9468,ตำนาน / ประวัติศาสตร์
"""แฝงร่างบวชผี"" ประสบการณ์ขนหัวลุกตอนไปบวชชีพราหมณ์ที่วัด จ.พิษณุโลก | หลอนตามสั่ง EP.370 | nuenglc",การดู 2.9 แสน ครั้ง,290000,2024-10-27 22:44:00.080360,https://www.youtube.com/watch?v=R7tusjcoecM,38:22,2302,เรื่องจริง
"""ห้าผีสยองขวัญ"" ประสบการณ์ขนหัวลุกจาก 5 จังหวัดสยอง! | หลอนตามสั่ง EP.369 | nuenglc",การดู 5.4 แสน ครั้ง,540000,2024-10-27 22:44:00.080364,https://www.youtube.com/watch?v=FrCfbl4v5-g,1:12:31,4351,ตำนาน / ประวัติศาสตร์
"""ต่อผมผี"" เจอเรื่องสยองเพราะร้านเสริมสวยเอาผมคนตายมาต่อให้ | หลอนตามสั่ง EP.368 | nuenglc",การดู 2.5 แสน ครั้ง,250000,2024-10-27 22:44:00.080368,https://www.youtube.com/watch?v=DzzmalRv9_8,43:36,2616,เรื่องเล่า
"""กุฏิสังกะสี"" บวชวัดป่าที่ จ.กาญจนบุรี ครั้งนี้จำไปจนตาย!!! | หลอนตามสั่ง EP.367 | nuenglc",การดู 4.1 แสน ครั้ง,409999,2024-10-27 22:44:00.080373,https://www.youtube.com/watch?v=FS7f4mwfIkE,39:11,2351,เรื่องเล่า
"""มหาลัยในวังเก่า"" เรื่องเล่าจากประสบการณ์สยองเมื่อตอนปี พ.ศ.2520 | หลอนตามสั่ง EP.366 | nuenglc",การดู 4.1 แสน ครั้ง,409999,2024-10-27 22:44:00.080377,https://www.youtube.com/watch?v=X21kXb6wXVc,42:08,2528,เรื่องจริง
"""เจอพร้อมกันโดยไม่ได้นัดผี"" ที่ค่ายลูกเสือสยองขวัญในจังหวัด ส. | หลอนตามสั่ง EP.365 | nuenglc",การดู 2.1 แสน ครั้ง,210000,2024-10-27 22:44:00.080382,https://www.youtube.com/watch?v=c6FxgC6q3Z0&pp=0gcJCesJAYcqIYzv,31:59,1919,ตำนาน / ประวัติศาสตร์
"""ลพบุรี"" รวมเรื่องผีส่งคุณเข้านอนในจังหวัดลพบุรี | หลอนตามสั่งฟังจนหลอน Podcast. | nuenglc",การดู 1.1 ล้าน ครั้ง,1100000,2024-10-27 22:44:00.080386,https://www.youtube.com/watch?v=loUgYW0zu88&pp=0gcJCesJAYcqIYzv,3:09:43,11383,ตำนาน / ประวัติศาสตร์
"""ถนนสยองหมายเลข44"" เจอดีตอนขี่รถกลับบ้านบนถนนเซาเทิร์นซีบอร์ด | หลอนตามสั่ง EP.364 | nuenglc",การดู 3.9 แสน ครั้ง,390000,2024-10-27 22:44:00.080390,https://www.youtube.com/watch?v=CBeZ1muG6jM,25:45,1545,เรื่องเล่า
"""ค่อยๆตายทีละคน"" เสียเพื่อนไปหลังจากจบทริปสยองขวัญที่ จ.กาญจนบุรี | หลอนตามสั่ง EP.363 | nuenglc",การดู 1.5 ล้าน ครั้ง,1500000,2024-10-27 22:44:00.080394,https://www.youtube.com/watch?v=edrjswVav1Q,1:04:10,3850,เรื่องเล่า
"""สุสานผีเทวดา"" ถนนข้างทางที่โคราชถ้าเห็นอย่าทัก!!! | หลอนตามสั่ง EP.362 | nuenglc",การดู 2.9 แสน ครั้ง,290000,2024-09-22 22:44:00.080399,https://www.youtube.com/watch?v=djK99htSEgE,38:09,2289,เรื่องเล่า
"""ห้องเช่าบูชายัญ"" ได้ยินเสียงสวดมนต์จากห้องข้างๆทุกคืน | หลอนตามสั่ง EP.361 | nuenglc",การดู 2.1 แสน ครั้ง,210000,2024-09-22 22:44:00.080403,https://www.youtube.com/watch?v=aAnpjvmvni4,39:15,2355,เรื่องเล่า
"""รถคันเก่าเจ้าของตาย"" ประสบการณ์ซื้อรถมือสองที่สยองจนเกือบตาย | หลอนตามสั่ง EP.360 | nuenglc",การดู 2.6 แสน ครั้ง,260000,2024-09-22 22:44:00.080408,https://www.youtube.com/watch?v=quztNQ1b-GM,39:44,2384,เรื่องจริง
"""สืบสันดานผี"" ของจากบรรพบุรุษที่ต้องรับช่วงต่อ | หลอนตามสั่ง EP.359 | nuenglc",การดู 3 แสน ครั้ง,300000,2024-09-22 22:44:00.080412,https://www.youtube.com/watch?v=1ARYifyywNg,35:08,2108,เรื่องเล่า
"""ห้าเรื่องผี"" ประสบการณ์หลอนจากคนกลัวผีทั้งห้าคน | หลอนตามสั่ง EP.358 | nuenglc",การดู 5 แสน ครั้ง,500000,2024-09-22 22:44:00.080416,https://www.youtube.com/watch?v=Mp6zpTe_VTo,57:29,3449,เรื่องจริง
"""ฆ่าได้แต่มันไม่ตาย"" สังเกตุให้ดีว่าคนในบ้านเป็นผีหรือว่าคน | หลอนตามสั่ง EP.357 | nuenglc",การดู 3.2 แสน ครั้ง,320000,2024-09-22 22:44:00.080421,https://www.youtube.com/watch?v=BPFhl845vRg,30:16,1816,เรื่องเล่า
"""เวสสะพุสะ"" สวดให้ครบนะลูกไม่อย่างนั้นตายแน่ | หลอนตามสั่ง EP.356 | nuenglc",การดู 3.2 แสน ครั้ง,320000,2024-09-22 22:44:00.080425,https://www.youtube.com/watch?v=imF5psFUApw,27:24,1644,เรื่องเล่า
